agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,nalu_soc4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,prom_soc4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,dif_soc4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,difgru_soc4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,sigdif_soc4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,siggru_soc4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,palu_eda_ins_soc4b_rbd,palu_eda_ele_soc4b_rbd,palu_eda_ade_soc4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marca_soc4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,marcadif_soc4b_rbd,marca_eda_lect4b_rbd,marca_eda_mate4b_rbd,marca_eda_soc4b_rbd,noaplica
2014,20151009,final20151009v1,4b,26362,1,COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio,Urbano,32,35,38,269,270,257,13,21,4,4,13,1,Positiva y significativa,Positiva y significativa,No significativa,No significativa,Positiva y significativa,No significativa,18.8,43.8,37.5,17.1,65.7,17.1,28.9,55.3,15.8,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26365,6,COLEGIO SAN ALBERTO HURTADO DE PUDAHUEL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13124,PUDAHUEL,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13124,PUDAHUEL,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,118,119,119,280,278,280,3,6,4,15,21,24,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,24.6,26.3,49.2,21,46.2,32.8,19.3,43.7,37,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26367,2,ESCUELA BASICA BOSTON COLLEGE DE SAN BERNARDO,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,143,144,145,274,263,257,4,10,-2,-7,-11,-15,No significativa,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,25.9,30.1,44.1,33.3,40.3,26.4,31.7,54.5,13.8,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26368,0,COLEGIO SAN FRANCISCO DE SALES,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,39,37,37,254,230,250,-4,-24,5,-27,-44,-22,No significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,38.5,43.6,17.9,59.5,32.4,8.1,43.2,35.1,21.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26372,2,ESCUELA BASICA SAN LUCAS DE LO ESPEJO,13,REGIÓN METROPOLITANA,1,SANTIAGO,13116,LO ESPEJO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,1,SANTIAGO,13116,LO ESPEJO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,57,60,60,261,264,255,2,28,10,10,21,14,No significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,28.1,40.4,31.6,33.3,46.7,20,36.7,45,18.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26378,8,ESCUELA PATRONA DE LOURDES,13,REGIÓN METROPOLITANA,6,TALAGANTE,13605,PEÑAFLOR,TALAGANTE,13,REGIÓN METROPOLITANA,6,TALAGANTE,13605,PEÑAFLOR,TALAGANTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,35,35,35,296,290,290,19,21,1,15,16,18,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,8.6,34.3,57.1,14.3,42.9,42.9,8.6,34.3,57.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26379,6,COLEGIO VALLE  GRANDE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13302,LAMPA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13302,LAMPA,SANTIAGO NORTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,72,75,75,266,254,256,-3,9,-8,-15,-20,-16,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,36.1,23.6,40.3,40,45.3,14.7,37.3,46.7,16,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26381,8,COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,55,58,58,277,275,271,10,23,4,-4,1,-1,No significativa,Positiva y significativa,No significativa,No significativa,No significativa,No significativa,20,32.7,47.3,19,48.3,32.8,17.2,48.3,34.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26383,4,COLEGIO INSTITUTO CALERA DE TANGO,13,REGIÓN METROPOLITANA,4,MAIPO,13403,CALERA DE TANGO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13403,CALERA DE TANGO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio,Rural,39,39,39,234,232,239,-11,7,1,-31,-25,-17,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,51.3,41,7.7,61.5,33.3,5.1,43.6,53.8,2.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26387,7,ESC. BAS. Y ESP. COLLEGE PADRE HURTADO,13,REGIÓN METROPOLITANA,1,SANTIAGO,13128,RENCA,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13128,RENCA,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,59,60,60,241,228,230,-17,-21,-16,-24,-29,-26,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,49.2,37.3,13.6,63.3,30,6.7,53.3,43.3,3.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26392,3,ESC. ALTAS CUMBRES DEL ROSAL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,35,35,35,275,281,270,-10,-11,-8,10,24,14,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,20,28.6,51.4,20,42.9,37.1,17.1,57.1,25.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26399,0,PUMAHUE CHICUREO,13,REGIÓN METROPOLITANA,3,CHACABUCO,13301,COLINA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13301,COLINA,SANTIAGO NORTE,Particular pagado,Particular pagado,Alto,Urbano,52,52,52,293,285,278,-13,-27,-3,-5,-11,-14,Negativa y significativa,Negativa y significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,7.7,30.8,61.5,15.4,44.2,40.4,17.3,51.9,30.8,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26403,2,INSTITUTO SEMBRADOR DE PEÑAFLOR,13,REGIÓN METROPOLITANA,6,TALAGANTE,13605,PEÑAFLOR,TALAGANTE,13,REGIÓN METROPOLITANA,6,TALAGANTE,13605,PEÑAFLOR,TALAGANTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,16,16,16,292,263,269,-4,4,,11,-11,-3,No significativa,No significativa,,Positiva y significativa,Negativa y significativa,No significativa,12.5,25,62.5,31.3,56.3,12.5,12.5,62.5,25,,,,,,Alumnos insuficientes,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26411,3,COLEGIO NOVA TERRA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13110,LA FLORIDA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio,Urbano,28,27,27,274,265,259,11,15,-14,9,8,3,No significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,17.9,25,57.1,29.6,40.7,29.6,37,33.3,29.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26422,9,ESCUELA ESPECIAL OSCARITO Y SUS AMIGOS,13,REGIÓN METROPOLITANA,1,SANTIAGO,13112,LA PINTANA,CORDILLERA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13112,LA PINTANA,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,19,19,19,222,205,217,,,,-29,-38,-24,,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,63.2,26.3,10.5,89.5,10.5,0,84.2,15.8,0,,,,Alumnos insuficientes,Alumnos insuficientes,Alumnos insuficientes,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26423,7,COLEGIO SCHOOL TIME,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,21,21,21,282,282,261,-2,-10,-16,1,8,-11,No significativa,No significativa,No significativa,No significativa,No significativa,Negativa y significativa,9.5,42.9,47.6,19,52.4,28.6,33.3,47.6,19,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26424,5,ESCUELA BASICA Nº 2286 LAMPA,13,REGIÓN METROPOLITANA,3,CHACABUCO,13302,LAMPA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13302,LAMPA,SANTIAGO NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,39,39,39,277,258,262,11,1,-17,12,1,6,No significativa,No significativa,Negativa y significativa,Positiva y significativa,No significativa,No significativa,20.5,28.2,51.3,30.8,51.3,17.9,30.8,41,28.2,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26428,8,ESCUELA BASICA N°213 SCUOLA IMPERIALE,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular pagado,Particular pagado,Medio alto,Urbano,15,16,16,278,265,262,,,,-3,-9,-10,,,,No significativa,No significativa,No significativa,20,26.7,53.3,31.3,62.5,6.3,37.5,31.3,31.3,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Alumnos insuficientes,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26434,2,ESCUELA BÁSICA PADRE ALVARO LAVIN,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,9,10,10,219,222,205,-21,-19,16,-32,-21,-36,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,70,30,0,70,30,0,,,,,,,Ajenas al Establecimiento: Resultados no representativos,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26436,9,COLEGIO TERRAUSTRAL DEL SOL,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,213,214,214,270,268,267,-10,5,7,-11,-6,-5,Negativa y significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,23.5,35.2,41.3,27.1,49.5,23.4,18.7,54.7,26.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26450,4,ESCUELA ESPECIAL PARAISO,13,REGIÓN METROPOLITANA,3,CHACABUCO,13302,LAMPA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13302,LAMPA,SANTIAGO NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,18,18,18,220,200,217,,,,-31,-43,-24,,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,61.1,33.3,5.6,88.9,11.1,0,66.7,33.3,0,,,,Alumnos insuficientes,Alumnos insuficientes,Alumnos insuficientes,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26454,7,COLEGIO SANTIAGO EMPRENDEDORES,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio,Urbano,39,39,39,254,264,240,-45,-14,-19,-11,7,-16,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Positiva y significativa,Negativa y significativa,28.2,48.7,23.1,25.6,64.1,10.3,51.3,43.6,5.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26460,1,ESCUELA BASICA JOSE MARIA DE LA CRUZ,13,REGIÓN METROPOLITANA,6,TALAGANTE,13603,ISLA DE MAIPO,TALAGANTE,13,REGIÓN METROPOLITANA,6,TALAGANTE,13603,ISLA DE MAIPO,TALAGANTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,32,32,32,261,243,239,-35,-4,-26,-4,-14,-17,Negativa y significativa,No significativa,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,43.8,25,31.3,62.5,28.1,9.4,53.1,34.4,12.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26463,6,ESCUELA BASICA N°169 KINDERHAUS,13,REGIÓN METROPOLITANA,6,TALAGANTE,13603,ISLA DE MAIPO,TALAGANTE,13,REGIÓN METROPOLITANA,6,TALAGANTE,13603,ISLA DE MAIPO,TALAGANTE,Particular pagado,Particular pagado,Alto,Urbano,3,3,0,254,216,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26466,0,ESCUELA BASICA ELIODORO MATTE OSSA,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13401,SAN BERNARDO,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,178,177,177,252,265,256,-13,-2,-10,1,22,15,Negativa y significativa,No significativa,Negativa y significativa,No significativa,Positiva y significativa,Positiva y significativa,44.9,30.9,24.2,33.9,40.7,25.4,37.3,41.8,20.9,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26476,8,COLEGIO BOSTON COLLEGE HUECHURABA,13,REGIÓN METROPOLITANA,1,SANTIAGO,13107,HUECHURABA,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13107,HUECHURABA,SANTIAGO NORTE,Particular pagado,Particular pagado,Alto,Urbano,136,136,136,282,290,279,-6,11,7,-16,-6,-13,No significativa,Positiva y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,20.6,27.2,52.2,13.2,39,47.8,17.6,40.4,41.9,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26482,2,COLEGIO INGLES SAN JOSE DE LINDEROS,13,REGIÓN METROPOLITANA,4,MAIPO,13402,BUIN,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13402,BUIN,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,28,28,28,274,251,261,-16,11,9,-7,-23,-11,Negativa y significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,17.9,35.7,46.4,46.4,46.4,7.1,28.6,42.9,28.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26494,4,ESCUELA BASICA SAN JAVIER DEL BOSQUE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13105,EL BOSQUE,SANTIAGO SUR,13,REGIÓN METROPOLITANA,1,SANTIAGO,13105,EL BOSQUE,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio,Urbano,21,22,22,244,240,232,15,24,21,-21,-17,-24,No significativa,Positiva y significativa,Positiva y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,42.9,38.1,19,59.1,22.7,18.2,68.2,18.2,13.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26503,9,COLEGIO SAINT LOUIS SCHOOL,13,REGIÓN METROPOLITANA,3,CHACABUCO,13303,TIL TIL,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,3,CHACABUCO,13303,TIL TIL,SANTIAGO NORTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,25,25,25,282,281,267,-6,-4,-6,1,7,-5,No significativa,No significativa,No significativa,No significativa,No significativa,No significativa,16,36,48,24,32,44,16,56,28,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26507,1,COLEGIO SAN FRANCISCO DE PAINE,13,REGIÓN METROPOLITANA,4,MAIPO,13404,PAINE,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13404,PAINE,SANTIAGO SUR,Particular pagado,Particular pagado,Alto,Urbano,27,27,27,309,296,304,14,3,19,11,0,12,No significativa,No significativa,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,3.7,18.5,77.8,11.1,40.7,48.1,0,33.3,66.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26516,0,ESCUELA BASICA N°2327 CONDORES,13,REGIÓN METROPOLITANA,1,SANTIAGO,13104,CONCHALÍ,SANTIAGO NORTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13104,CONCHALÍ,SANTIAGO NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,11,12,12,226,208,231,2,-12,7,-25,-35,-10,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,No significativa,63.6,27.3,9.1,83.3,16.7,0,41.7,58.3,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26518,7,ESCUELA ALTO MAWIDA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,13,REGIÓN METROPOLITANA,2,CORDILLERA,13201,PUENTE ALTO,CORDILLERA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,35,34,34,239,231,230,12,1,15,-12,-12,-11,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,54.3,22.9,22.9,55.9,35.3,8.8,52.9,41.2,5.9,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26524,1,COLEGIO ANTIMANQUE,13,REGIÓN METROPOLITANA,6,TALAGANTE,13605,PEÑAFLOR,TALAGANTE,13,REGIÓN METROPOLITANA,6,TALAGANTE,13605,PEÑAFLOR,TALAGANTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,27,27,27,259,254,255,-14,5,-11,-22,-20,-17,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,33.3,37,29.6,48.1,37,14.8,40.7,40.7,18.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26532,2,ESCUELA BASICA SANTA MARIA DE LOS ANDES,13,REGIÓN METROPOLITANA,1,SANTIAGO,13128,RENCA,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13128,RENCA,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,21,21,21,250,236,234,43,49,38,5,2,0,Positiva y significativa,Positiva y significativa,Positiva y significativa,No significativa,No significativa,No significativa,42.9,33.3,23.8,52.4,47.6,0,57.1,42.9,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26538,1,COLEGIO TERRAUSTRAL OESTE S.A,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,13,REGIÓN METROPOLITANA,1,SANTIAGO,13119,MAIPÚ,SANTIAGO PONIENTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,176,176,176,281,261,271,0,-14,-13,0,-13,-1,No significativa,Negativa y significativa,Negativa y significativa,No significativa,Negativa y significativa,No significativa,18.2,33,48.9,29.5,48.9,21.6,19.9,51.1,29,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,26543,8,ESCUELA ESPECIAL MUNDO INFANTIL RUTA SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13404,PAINE,SANTIAGO SUR,13,REGIÓN METROPOLITANA,4,MAIPO,13404,PAINE,SANTIAGO SUR,Particular subvencionado,Particular subvencionado,Medio,Urbano,7,7,0,273,233,,,,,8,-24,,,,,No significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30001,2,THE INTERNATIONAL SCHOOL ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular subvencionado,Particular subvencionado,Medio,Urbano,30,30,30,274,262,259,13,21,17,9,5,3,No significativa,Positiva y significativa,No significativa,Positiva y significativa,No significativa,No significativa,23.3,23.3,53.3,16.7,76.7,6.7,20,56.7,23.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30002,0,COLEGIO EL ROBLE,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular subvencionado,Particular subvencionado,Medio,Urbano,20,21,21,266,236,239,12,-15,-2,1,-21,-17,No significativa,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,25,45,30,66.7,23.8,9.5,47.6,47.6,4.8,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30003,9,COLEGIO JUAN PABLO II,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular subvencionado,Particular subvencionado,Medio,Urbano,29,29,29,245,227,235,3,1,17,-20,-30,-21,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,48.3,31,20.7,65.5,27.6,6.9,51.7,41.4,6.9,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30005,5,COLEGIO MARIA MONTESSORI,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular subvencionado,Particular subvencionado,Medio,Urbano,92,92,93,268,254,246,-8,-9,-20,3,-3,-10,No significativa,No significativa,Negativa y significativa,No significativa,No significativa,Negativa y significativa,28.3,35.9,35.9,40.2,43.5,16.3,47.3,37.6,15.1,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30006,3,COLEGIO HISPANO,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,53,55,55,241,240,231,-17,-9,5,-10,-3,-10,Negativa y significativa,No significativa,No significativa,Negativa y significativa,No significativa,Negativa y significativa,45.3,37.7,17,50.9,34.5,14.5,54.5,30.9,14.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30012,8,COLEGIO AMARU ANKU SCHOOL,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular subvencionado,Particular subvencionado,Medio,Urbano,17,17,17,198,190,183,-32,-17,-49,-67,-67,-73,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,82.4,17.6,0,94.1,5.9,0,88.2,11.8,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,30013,6,THE AZAPA VALLEY SCHOOL,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,15,REGIÓN ARICA - PARINACOTA,1,ARICA,15101,ARICA,ARICA,Particular pagado,Particular pagado,Alto,Urbano,16,16,16,284,270,273,,,,-14,-26,-19,,,,Negativa y significativa,Negativa y significativa,Negativa y significativa,12.5,31.3,56.3,18.8,50,31.3,25,43.8,31.3,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,31001,8,ESCUELA EL AROMO,14,REGIÓN DE LOS RÍOS,1,VALDIVIA,14107,PAILLACO,VALDIVIA,14,REGIÓN DE LOS RÍOS,1,VALDIVIA,14107,PAILLACO,VALDIVIA,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
